"NS_1","NS_10","NS_11","NS_12","NS_13","NS_14","NS_15","NS_16","NS_17","NS_18","NS_19","NS_2","NS_20","NS_21","NS_22","NS_23","NS_3","NS_4","NS_5","NS_6","NS_7","NS_8","NS_9","S_1","S_10","S_11","S_12","S_13","S_14","S_15","S_16","S_17","S_18","S_19","S_2","S_20","S_21","S_22","S_23","S_24","S_25","S_26","S_27","S_28","S_3","S_4","S_5","S_6","S_7","S_8","S_9"
1961.059659,1022.646649,1333.441983,1026.155378,327.7777742,1125.180167,1274.148131,1439.635843,1036.318156,243.0257346,821.8429534,1245.206174,1077.991716,1154.089863,1475.416267,820.7367901,1217.319118,975.0635168,476.4451351,1669.835042,875.9420196,841.5826749,1505.85673,4121.069401,1211.117487,3959.888882,946.5148192,1103.214218,1472.450175,1195.042745,448.1858108,1685.862703,1290.488551,1326.73592,1275.745888,580.023022,1060.430462,2293.656994,1067.294312,315.1346347,282.8098368,659.7665112,1164.156423,4026.329655,1247.539559,612.1560841,1091.967839,323.5105365,1108.343675,1772.584749,1341.86955
259.4428992,1011.581209,116.4078778,1786.212963,401.0221704,464.6182409,108.8792769,120.0340877,119.0846837,387.6035562,4212.239821,785.2361519,563.1284702,341.4913028,420.9954159,94.83794876,92.58339684,115.9441509,498.809173,402.9483733,1078.451159,728.4558944,697.1537897,788.5790115,327.4280221,369.2087728,315.9825761,230.3274258,670.8475897,2919.542427,98.75777704,521.2816267,1002.132189,501.798398,475.7389891,1148.173066,798.6692887,227.4379614,429.1375528,908.3809595,6122.836427,472.0680742,2609.481185,389.7191435,513.4568095,204.1542598,432.8862599,201.3635831,424.3396288,341.141944,370.5501518
3004.426448,1374.379688,4410.640185,3553.181936,1913.813555,688.7098687,2496.196819,1125.335821,25274.05334,4091.0876,2929.712869,1885.009253,2130.111369,5969.008459,3805.415774,1504.621147,3499.882124,3129.235894,1533.981546,1374.431249,3149.987433,830.7378781,1797.517382,675.9608053,4418.476956,1261.451879,3853.609913,6991.990458,1469.179632,5294.94252,6612.873492,1897.911255,3416.253799,18841.34895,1561.846405,927.3001537,491.5862465,5909.657142,3231.094141,2333.544204,573.831269,1542.605461,3139.427119,3353.669158,219.758242,3158.661928,2383.956261,749.4735422,2891.407354,2997.066318,1404.496191
443.6380616,590.14023,372.3110919,238.9677737,431.2312727,233.2043402,444.1754717,444.8085682,278.3421211,371.4795838,255.8304207,480.4394434,297.3496107,317.1124979,318.931272,385.4266248,528.6800722,540.2982534,290.7646156,94.15610832,138.3867365,675.8941452,282.7289257,246.1472691,135.1970312,446.0187453,139.0797389,130.4964248,280.8343708,229.3815357,256.2610271,251.3065326,184.5237491,130.3944932,361.987381,261.4572212,499.6937719,375.4650735,100.2067461,123.3745212,170.7055446,140.728616,130.4544223,245.7889621,176.4678372,229.5214657,191.7350264,81.18100402,306.0393133,194.8067803,175.1670704
922.692763,1451.510018,745.618425,988.4942093,909.282,792.2702845,716.2255998,1946.470183,826.7961271,2198.393065,2178.704122,794.0327525,658.2642835,287.5412876,688.6865149,101.3065686,751.9263281,911.7996445,1669.483497,109.9431465,1134.530822,111.8669609,635.3540538,1967.147669,1605.660241,913.3443758,843.9501284,2717.983059,901.4167431,490.2623234,833.6534067,829.9408737,2302.53967,1164.090086,573.8425282,1877.671146,1001.608446,1292.403979,1806.782234,2194.949392,1536.737222,1903.255523,921.2096409,1801.613914,829.6520829,227.7205494,262.4256097,653.9150223,1178.764501,539.1086684,317.1165801
12628.31463,1291.795463,1094.05223,1370.988975,1672.614287,435.2538236,158.3011248,2556.302095,2383.23622,1892.895977,1816.016269,618.7393627,1658.995865,138.6687967,631.4452695,2109.518541,117.7354588,801.9202048,3187.985893,581.5371282,1509.236218,442.2356188,1338.132825,3224.081758,1972.115812,3208.763155,1737.855073,1209.067123,1467.707612,1827.495812,9385.559163,1077.750644,2326.878033,974.3962119,1684.715487,3184.572451,1794.177543,1968.665323,2650.281875,1192.336186,2232.056641,1986.527519,1204.010581,2554.613012,1515.746403,1079.356909,1036.851477,690.4811545,2945.996524,1649.104318,1381.357829
13159.23795,14708.95992,14032.98075,13745.73889,17319.4812,14663.5084,15650.58509,15071.39693,10887.12254,13886.35491,13581.28424,13868.34193,14372.75146,13654.96733,16952.06649,16030.80093,15894.05432,15012.54304,12170.50496,19935.68129,16104.99977,15531.43519,14155.1958,13674.38752,16324.61576,10670.80879,14802.21741,13825.82717,9160.910028,13206.9796,9378.389751,15561.99366,13425.68331,16539.16175,14846.1107,14042.45733,11235.00675,14905.64513,12886.75027,16904.49692,10418.22891,14704.43454,15080.99555,15483.0056,16564.55926,16485.74749,10777.13329,13075.59042,12907.41564,14747.60301,17453.93406
70408.21891,23540.50901,102082.4145,18242.33726,17424.70279,5018.117719,160.1387201,989.5105174,1785.72826,50.61411841,22.2007563,362.376171,1077.868874,211939.1263,76.04472567,670.6142006,2859.767305,10811.36128,101.6257971,195.0463475,93.71617459,1340.064231,23076.26655,889.590322,308.0345263,16527.89942,11839.30179,494637.84,11540.72157,19.80737177,914.9493803,753.5700936,1349.819276,59.06440657,29314.47866,2331.622867,70722.16581,19837.21187,62.01970041,159.3756484,562.9396537,12.57868815,21347.97141,220.0884748,51.73046469,91768.75087,80048.15429,1796.29164,208.8393993,412.8495219,25442.38288
470.335694,936.1985865,510.2436491,814.6288824,491.9058016,213.5775396,447.2926693,239.2075274,725.9988615,1118.06497,1080.043069,439.8683813,555.1333416,1438.527505,426.4597677,606.2387,485.3500459,572.1092516,2191.703243,440.6200478,1336.465389,709.9899721,433.0909089,1321.379586,191.1996441,595.7162883,795.7687466,986.7502089,610.9796316,922.2932159,614.7736219,354.3907814,2071.718825,196.5893095,482.9569545,171.9799331,1269.327532,215.0094944,994.7977952,234.1242002,1125.036034,505.4085755,775.526096,447.4202326,474.7055195,606.4820538,667.3546653,438.6056236,1224.073736,212.6145757,439.6498395
11815.4042,49822.2924,10604.33541,1286.358888,14028.85138,12612.10714,11099.10883,2167.314182,12313.0387,15320.96769,2114.340232,33882.05469,10986.40957,15756.8049,14192.15257,12548.84792,18973.12869,41949.5987,13572.81155,13994.67993,12391.26828,12021.34787,10297.36143,8770.47503,12449.67067,6071.815394,8089.949619,11834.68525,9086.945661,3635.629824,6229.879156,4750.590568,3527.471931,6047.177365,13569.04281,1228.47603,14559.58878,9742.517495,9910.608422,8027.258141,604.6459941,11598.62945,11294.68886,1504.166327,15320.90335,12386.18511,3520.480325,12021.41843,9615.476446,3703.81072,11736.57883
66519.34693,2902.105874,1399.645927,2947.029628,23261.52459,2615.944146,3271.925075,14331.34122,11226.65512,2755.64573,5449.031974,2312.9354,25543.07981,2363.05969,10165.88193,36786.33871,3037.012036,4178.767024,3286.484784,21688.97709,2266.489084,6238.997045,2120.134292,47217.44464,26403.97508,26219.60264,8209.264008,3393.061631,34005.20111,3641.722078,3810.258277,11107.30805,9911.866495,15946.7873,6817.883013,7545.85412,1587.382521,9693.729783,4279.054643,7485.117935,18224.49811,8428.337252,60986.48034,20537.18859,3052.577119,53485.48394,15590.39366,7547.47499,4725.056217,16554.89332,3135.893261
1554.876939,1186.058722,34956.48986,11041.25465,841.4460116,40885.89586,242925.0471,5596.4629,17779.30662,69940.72651,11876.77687,27946.95678,17975.41508,1448.036423,46787.36974,17604.85393,17531.96283,21489.97298,297.5632375,37159.74016,14288.44375,3152.038891,1690.910142,1874.039277,23334.44022,849.7664303,8838.403553,610.0618099,2106.230957,118.1762323,854.3806342,7134.2051,3043.916999,2037.235211,2367.220378,3551.068787,3436.474056,585.6627403,15376.7006,869.7461855,13279.66594,1402.130163,1278.423932,4055.731681,34383.16649,2227.58806,1293.724278,49141.80185,9169.346159,1157.92137,19659.02193
3982.492731,1892.281063,1524.739065,3054.634336,3022.212039,3233.790002,3608.683683,4844.026204,1623.817471,3120.045369,1149.270062,1700.37533,254.1721649,3128.098318,5613.291747,3858.383623,4782.159928,2061.119009,536.6915391,6269.720653,5431.20698,3619.127384,3365.936005,2922.262638,256.6193165,1737.171007,2986.305927,2889.021062,2817.762117,296.7620586,1795.184513,2536.334685,1111.862709,2201.048685,3100.447206,8607.632672,7141.609269,2732.867632,4733.700069,4505.423173,13287.60998,516.5938795,3146.109981,4262.63251,3844.98157,5430.921313,1352.382332,4731.485893,2090.755374,587.9045957,4992.307649
835.0622006,118207.4476,815.0485567,7003.872854,1205.238486,780.2156153,7612.392721,11578.27951,4371.202851,48230.99951,9166.195216,82363.10281,200.7869512,30712.73583,3373.744346,18083.64098,1264.762074,686.5657243,1716.076208,11337.14202,2157.729235,776.2147076,9047.990832,2285.446311,1698.329798,3848.426038,1647.283559,8437.905011,1433.550578,4662.965611,4362.537538,1087.840924,7127.269871,42413.01288,277.905578,3164.764302,18466.60446,30972.34695,147843.5567,19733.93451,53182.47885,29751.06509,4799.961168,949.7637165,598.5242417,2024.678264,22831.48889,802.5849067,6938.502994,3431.703558,41.86008103
1309.901173,572.6057441,144.5689036,130.2126654,135.991219,371.1886158,899.235318,842.1247376,734.8763013,136.9378178,547.0429101,539.2197246,766.7225543,798.5779927,911.69444,1018.522582,142.5086039,474.0659587,584.2755431,1993.336485,495.3750668,581.8472712,969.9159384,1479.496478,1303.394418,2087.061465,732.4540639,860.2364713,2035.710872,558.6566585,406.664038,1874.296595,718.4766124,184.1559318,2196.112716,1009.05463,654.0230083,924.2247217,120.1700317,260.2346525,997.8712218,544.2708965,280.4494268,901.3315128,248.8701463,1549.415849,3848.465559,3862.776644,154.5033105,894.4489824,805.3463791
630.0254162,264.3629145,781.4186002,444.2841364,196.8851035,723.9136402,944.1179505,954.5140864,595.070473,757.9250479,200.6393093,707.2321819,1009.970969,738.2594583,980.5397886,859.6006782,1004.677984,779.2049849,594.9296376,852.5052783,1057.112369,840.9330041,1256.345788,1058.140591,860.2211089,577.1117102,1031.443377,428.9683144,1105.2311,530.3459081,271.8762991,436.0039054,579.8300239,849.3626158,862.1595193,832.8406133,571.8516569,676.8072015,199.3608586,1002.335525,417.971177,618.8549722,1293.407793,796.4739743,866.3323722,464.2406422,968.2025362,230.1326044,262.429054,841.9251091,173.2527419
7330.816974,19442.51439,7365.432924,87.15882048,11869.73544,12205.22641,3054.420502,9375.291137,4375.198083,4372.761496,9722.960181,17227.60601,8945.058422,74.68011589,1914.536901,1882.845144,6331.661294,149.4789088,5344.174645,6685.599568,918.1275734,10305.77707,11469.77847,5909.417979,651.4780056,10929.98451,81.54885717,78215.91194,7285.813293,95586.0903,5121.182258,2250.411021,8585.192457,9631.419303,11154.64183,59043.8128,10687.24751,17443.68408,4694.816173,12217.23894,41157.10634,15204.89057,14078.38882,14930.91202,2359.880102,24744.24753,6641.977351,72.63860929,17775.26647,5369.119355,552.7496216
2511.593513,9767.90704,1611.07225,2539.43267,283.1613519,17485.61878,72496.32593,932.2414254,1223.531669,1082.452111,10559.04362,5532.829821,1840.705046,19100.22615,4128.288177,865.3968654,3878.448917,9479.946526,435.5254835,878.0561172,15569.17853,5736.395168,1458.646361,14341.75459,1369.022811,2316.406564,28104.70547,16100.10415,95081.11481,2181.984197,23767.44787,107567.6426,765.4401572,23573.22591,509.2279644,1219.045294,18972.37298,134097.6344,14801.16148,1574.860738,20684.71798,21779.74255,17687.62927,244.192244,2023.480406,24003.4995,1114.219561,3461.060938,12057.07481,12750.25319,5384.726695
9429.940159,24513.4479,17026.32044,16408.9873,4480.77869,625.9402501,8327.614757,13549.09431,755.8792947,36149.05532,19546.21603,120.2732163,29919.93254,47448.8542,9903.289205,15554.61714,10578.14535,14906.46056,30148.76572,5868.679158,28231.23409,240.1631723,8900.139927,11355.02255,10711.90691,6760.599096,16260.96223,36380.86572,14681.18605,6700.508604,8531.362514,9428.429253,21777.05155,7833.217465,10554.0652,16656.23649,29732.34571,9990.40854,26549.2537,20744.91861,28144.93091,64134.68966,21124.22773,18528.67724,6901.887629,15588.0855,22255.93987,9845.005748,25117.90817,16873.43849,2758.660643
7695.152437,7463.172912,26535.56266,3682.739411,6746.791627,4894.071129,1223.377619,4820.878434,4852.082567,4808.124658,11463.01681,6458.936384,5137.735993,39570.01356,804.3223708,4404.154334,3051.592028,5893.636402,8381.16429,3633.517491,5533.923233,5762.808015,1405.332468,6709.346443,14500.97506,3515.692652,4061.839427,45405.02675,18606.8963,2978.99129,5217.900586,1974.618928,12218.68614,5065.198937,22267.51643,4909.940137,6873.898519,6954.718855,10082.34539,9423.338759,7203.278027,9205.536448,1930.22316,6227.757602,97.47116349,30422.96067,50592.33813,4233.852851,3781.739907,2628.580809,3718.965109
1030.313538,2788.58326,935.8958701,2164.37891,156.5698503,619.6598753,797.4140444,510.7660416,789.7464485,1340.043272,2101.619865,982.3762286,848.7059342,201.1036273,1025.045384,1090.0222,1190.664901,2441.303202,1620.035305,1000.218634,1793.917626,1204.766834,901.2072357,881.8818268,1245.131501,303.4218807,1168.535507,510.6502965,904.9518576,294.1371743,924.9072182,349.2084797,3446.677009,1011.485855,1008.705507,2215.711287,1072.185927,798.6999414,825.3846602,564.376635,2884.530001,1088.063203,2480.19692,2474.182605,826.7533027,937.0029432,759.5552844,929.5988144,960.2461238,1270.419189,964.5948396
1633.962693,8451.612189,759.0520467,6776.881921,3916.848481,1790.757693,129.7987299,10482.24918,14244.14617,17801.65149,20999.82819,1114.635489,13163.82441,2753.981339,4417.055997,7634.830917,1308.027079,4666.890321,22085.42551,4002.896257,13875.54474,5641.71498,697.073862,41480.60044,14105.41259,9216.216072,14659.43517,6446.381293,9526.285132,6936.560437,9199.333462,2508.153883,16093.51962,12560.77017,5070.762732,17532.98252,7516.11147,18469.45994,32407.39417,25092.75898,18144.96262,24715.16681,19071.62086,18344.70436,4657.227521,11023.33774,9453.578344,661.9107764,13254.04393,14739.40003,689.6578398
148.0202108,5497.058017,3750.420384,19647.63981,3066.177735,1717.15533,1222.413738,5053.048182,2115.026265,6745.202759,3557.695761,4251.38673,5562.712239,5457.020094,6409.285632,4070.117638,249.8466469,4050.649459,3241.454496,1375.160318,2966.166602,6812.685516,3873.011071,2207.196896,4890.487119,3436.515057,2997.083774,183.8120989,5711.901146,956.345069,7325.079692,5153.791044,4333.215505,4008.245813,1290.59724,3620.199553,3957.628058,3308.627025,1347.794336,1455.249164,1444.218218,3919.37029,5733.89535,30231.26163,5296.071272,3955.997268,4356.656004,3695.478737,3613.756834,660.7199466,785.615088
469.6747849,1928.585498,417.3691543,1003.230294,747.059602,891.0133003,442.907102,1287.196192,1285.83973,1592.142314,1377.339517,850.0915409,1138.796082,1581.690031,758.9562105,270.5475122,332.7455771,739.202439,858.6690101,882.304557,2036.519458,2357.67204,916.0366722,1714.010625,854.2990073,1608.456531,1332.836061,2088.70796,1053.564694,872.7858909,270.0397914,569.6156511,3039.745529,1037.342315,147.5769669,1370.586056,3629.149303,835.9669125,3530.006628,1067.50312,2078.134899,1278.144578,1243.620837,838.9265664,827.7308796,1163.886313,1580.035712,1106.954439,1150.177935,1174.676411,430.930879
3044.85383,689.8815718,200.0928276,209.6396348,806.0263364,913.1612349,1075.578015,831.7126131,807.5745365,736.2660341,204.6082989,857.624576,1067.487716,851.4983467,221.6631732,236.2422034,915.0783393,751.7339592,448.7501928,970.2750547,951.2946649,3691.234942,1136.220547,853.5288458,206.8445096,988.5682309,693.5259712,206.9186052,1243.908057,904.0549449,1874.361244,1418.125501,676.8506081,1023.059676,878.2233975,729.604591,819.0917022,451.2692016,782.414611,717.4465724,1011.068024,724.755769,956.7010466,741.1639769,751.8824628,992.5774283,948.4442917,1135.463143,1540.819578,700.2622766,699.4996594
3897.268068,14954.30271,2440.895457,8842.294578,4322.050711,5010.229803,2656.968519,2146.257392,11110.53651,21737.75794,10242.19472,2496.432882,15240.51314,2612.740626,3542.390567,6024.236782,2600.141256,4975.202139,6080.364207,2766.305094,8585.840398,10981.58999,1118.429797,9350.106816,1296.052022,6841.19249,12175.33203,2232.430495,11118.80542,10047.7132,6490.573496,12200.74217,7172.072405,4785.616841,11838.18551,8145.762035,3635.633118,17096.82868,21991.29763,18141.63142,8213.958438,15615.21552,5587.281239,3243.065902,3570.151904,5662.205241,4768.817019,4098.661087,10096.49549,3620.293247,11785.24812
961390.747,950409.1757,976448.9701,979210.5032,996846.0818,1029021.167,1011191.224,999903.7264,983819.1124,948384.1793,988597.29,945625.6726,982663.0828,962120.9875,980968.2584,1007472.023,959650.6975,956414.0431,941760.4168,952122.1509,943652.4809,959883.7233,990144.3923,1000327.92,1017468.421,977994.0786,996796.9021,1009253.853,1025400.143,969068.3923,1012016.281,1009678.814,1001010.696,999920.127,999941.4408,981822.605,959026.1654,958978.6515,973148.2224,975519.9473,990150.5426,966519.6703,954912.0644,1026707.485,989580.8362,1009446.453,1005898.724,1019458.295,1032021.824,985499.3154,1014328.733
3475.544302,135.6604427,785.5966078,2622.623362,147.868441,4875.597659,5622.329326,2760.78741,1565.655198,273.0050156,2282.911405,4828.150111,4291.399062,2780.332023,4465.389206,2941.757569,3435.511024,578.2901532,2555.204101,3513.953712,2760.075094,3257.636568,8590.865654,3236.217289,1757.512232,3806.551406,2492.687196,2691.637212,3050.528549,2681.844009,4334.335506,1073.379307,3328.953628,119.5600825,1035.603885,2464.573499,2428.22312,547.1259946,2604.982459,2325.674553,2493.658055,695.0168398,11609.07054,2501.193004,3168.730806,5262.079712,3189.582444,11272.61028,2866.609824,965.5996496,2180.081762
91671.34472,7542.838321,64071.60508,989.942086,48975.10036,63261.28389,94770.05311,60203.01841,27434.56882,1899.498409,3881.846736,70137.57483,16834.94208,24068.75848,50525.33987,14597.12729,40489.96274,27759.42488,8620.031309,3317.908234,1677.336845,17347.05263,41386.41028,2422.176347,6061.59334,15061.73306,13157.78414,28168.33855,6503.765892,6479.066789,5090.248946,64338.58036,24953.64262,12618.90599,44706.47639,23222.07534,9611.996382,5356.795913,5218.827679,9019.284031,4395.197487,1509.210892,3681.560239,16853.80449,16438.09107,3416.566238,12627.48162,47815.16814,19567.12468,8511.34104,37980.9161
1215.738645,7873.951097,5062.317198,5201.484924,5708.139323,1581.934142,1327.686865,13663.44392,5210.814612,11663.96557,15094.06684,5073.576089,3291.480879,3940.37831,3710.168059,4519.422271,7243.640681,6219.477894,6951.044835,2141.354096,41860.47343,8176.622425,1492.151934,6372.196642,7306.712475,6701.368039,14837.8971,13779.07716,1424.047824,19161.14971,4243.102644,6041.331583,15350.21181,6403.338873,7267.637992,13161.8798,9847.941165,5607.136224,16503.56944,13459.37749,22054.63215,17063.07028,8441.505791,7796.432228,4955.544876,3847.933276,4010.529,3670.651185,18934.71922,11402.01505,7138.656146
199484.6876,139678.044,38184.31005,131154.2428,297938.9027,82573.9367,52995.98818,172660.6181,88991.29537,76258.69078,108961.2091,52710.56317,85187.38786,10858.05417,28434.08897,49947.47321,196812.2633,128616.6448,57352.90552,87007.95804,28524.51461,37267.46389,14238.24523,160142.2399,238083.6686,103861.163,185799.506,142651.9534,44402.87413,120615.9967,107776.8135,59971.88869,42102.05244,71060.27873,101095.281,107744.7175,88896.44302,228805.3032,98207.50002,83198.91709,50381.71496,95972.31606,115706.2697,111362.2089,80965.14896,123959.0978,66832.58812,61231.74662,353191.3295,107249.9287,185465.4491
4386.477603,1905.646704,1394.681455,1373.159838,144.6502816,1445.588632,1213.266597,3081.411035,128.3168881,1956.505982,2717.2682,1440.366919,1507.049892,182.0279309,1521.268904,1949.193601,735.181755,2332.752202,4919.416666,1676.171356,2007.21961,276.6445294,1569.682921,3545.704515,694.2979562,2259.167656,1554.006864,2672.145773,267.2305126,148.5970203,1626.710757,403.0359773,2145.781351,453.8105111,3061.888867,1919.919126,179.6640563,2701.840399,687.9975161,2493.57499,655.8449243,3412.938574,4704.343027,4698.257524,1220.750811,136.2292058,1492.926106,1340.912948,1386.019326,2870.514461,1342.613241
2058.020719,3159.496782,1736.501053,2866.94102,1980.64929,2540.371868,2482.738542,856.4284266,3480.106759,2203.334887,1370.125456,2980.936607,2301.688648,8392.845988,2187.007122,2446.393225,1989.165557,1874.578868,1376.845867,2733.89161,2429.422902,2839.371334,2207.21055,677.3226016,700.5465927,2015.763717,1902.179674,3791.657286,2525.374169,3453.11992,2726.351618,2133.325215,5747.329647,2156.240567,1780.67843,319.2667619,9381.606907,2913.233345,3795.577096,1552.228573,3685.952249,4993.892467,3459.365872,2606.780433,2433.557365,2783.219198,3017.778294,2403.469833,1022.864498,2115.350904,2172.953282
442973.1168,1515.410794,105687.9795,32812.49162,23843.26328,306380.0539,139513.1409,628852.1386,21990.01422,738.999138,76381.54326,353075.8407,11441.18584,322814.4045,101439.6953,2556.612121,13354.39049,3692.718372,21233.07053,84157.3284,537.4882425,37285.38482,122192.7585,75663.82011,12862.60257,323277.9971,4814.736768,48905.72578,274388.5229,5220.890318,13956.106,131145.1833,48769.34726,96390.29882,25026.51597,23462.55052,128621.4129,40195.26921,18317.88603,7234.016439,123790.0641,183.695273,3383.982668,22822.77546,5385.502224,161.3242714,54360.55804,16616.58682,8530.263039,190943.1205,76458.00434
1470.057373,1332.462603,2661.430058,597.3666685,441.1443395,884.4865329,481.3030729,1311.138476,382.8084649,779.7542881,821.3010709,671.6884646,1325.412654,3317.351056,702.8151557,72.28571915,786.636008,316.8020451,698.228476,188.0293643,993.0921065,1377.609017,1088.859649,1735.876998,1401.356695,831.9503784,1297.00323,4384.576359,1280.532563,423.8778898,548.5070526,813.6959474,1473.745096,94.26130966,777.5926787,454.8151633,748.6734893,799.5527681,1174.887183,848.7128238,757.4524852,1629.331149,115.2285753,1140.360025,83.58717727,2987.850666,2722.312267,549.9016356,464.1154871,821.767891,974.7603356
58405.51678,9384.670057,36792.79378,1353.527277,16377.42678,56652.52045,40105.17092,24634.84949,20230.53508,47228.5918,33024.8734,16026.99572,2432.433684,42736.87619,20602.95512,40302.8387,33717.9292,23164.96356,48754.21174,42643.96624,7711.26168,9015.482684,64311.18897,482682.1815,169620.4496,66279.43934,6033.435169,29508.04825,54456.37818,37920.75905,54182.68665,53960.61795,197446.7545,19850.24332,1311.430593,45934.8258,40716.7997,3554.433088,67355.77634,28772.0536,150186.7117,748.666736,23840.67598,51758.74545,12982.13774,55654.71651,44605.25138,45972.43921,3293.900133,32407.0003,1406.227127
16458.89629,26712.60605,2526.618479,9692.636238,12860.36734,11653.6295,10348.03646,16853.89882,14713.31466,30022.10971,17668.05978,10463.5503,12836.06174,21928.02027,7572.20785,14121.6533,14956.14724,21575.37699,41291.4306,12105.7366,23656.19347,17309.36698,10465.33755,19723.85902,28437.05495,15345.30095,9132.631018,24648.38538,16057.49915,3270.826869,16113.19966,14216.6564,10053.49194,10073.20806,18235.50753,36266.61251,27166.08139,16671.07275,35715.6585,27810.97623,38610.72684,13015.6762,22514.14867,26224.14386,11194.61897,14355.35552,16885.74597,12898.92005,42989.31269,33128.36931,8954.773915
175.5101269,434.6761697,329.2788848,511.6309386,543.9561321,784.3710815,203.3243239,558.9547844,313.4566908,376.2353803,458.5986269,141.4176452,291.352651,857.1830688,506.3767341,717.8224686,600.1439779,445.4988987,644.0162765,556.0363106,520.4832299,908.8763294,554.3176576,371.3902508,392.2389457,151.9289002,800.4950619,440.5668598,159.1556598,162.2673116,634.5603517,433.8352993,178.1882627,127.2327288,172.6399357,527.7423437,163.8947079,716.7616384,307.4986548,270.400624,582.9346019,176.5459938,893.0848123,606.8885844,706.841902,366.7441386,679.5161631,553.746918,524.4196696,297.3478849,567.6125967
7757.321101,32644.42528,4056.892352,25228.92105,15439.81519,8113.931152,6706.917161,23364.55827,14787.50514,23747.27914,18330.10846,10945.75584,7696.471972,16177.73208,7897.294577,29295.6647,34240.41386,12955.94241,46661.78696,10818.57021,81767.92312,27393.72174,3927.460249,17168.29229,13198.21487,11642.59262,24550.32461,23675.66403,17538.99526,30716.25511,8652.706596,12915.13885,20837.48279,23314.45999,10377.51254,27225.64993,51442.88468,13430.08071,38866.50454,55832.05714,59999.41631,29222.63594,43890.7017,29048.98376,12507.27083,17784.7194,9738.952885,6057.312855,61565.24872,25203.65799,12923.48401
1054.269052,519.8726445,2305.433613,1165.786521,317.1611717,3012.729151,1523.121481,537.6752816,499.896446,170.0843945,143.0099426,95.78842155,74.86012241,1481.418678,1309.700984,69.65995085,198.3315354,372.2195082,314.7019955,1523.647927,920.1661103,80.69046761,19633.01278,2057.632362,1239.580731,175.3997149,178.5136344,959.6479939,854.0979106,78.88745609,113.8853112,1328.43955,906.6941686,1205.913393,170.3265382,311.3865145,75.04249282,625.8068502,348.9861695,157.8896361,450.362547,561.4088456,380.9742703,227.35384,77.44623767,916.1861894,157.6456245,1366.220105,73.98650451,161.6882993,79.24231723
11678.10533,9004.074785,3119.631434,5835.104724,15884.53234,1202.726533,4286.160656,21557.39412,24767.68881,15484.38286,12916.35487,6891.040647,14015.00386,8788.697898,13875.42967,14020.33396,11774.92923,7406.983685,16759.47856,6859.733161,5108.114814,8216.775372,760705.8489,66330.58483,13021.82479,18896.78331,16751.75081,10324.20375,36596.78128,6677.65721,9577.524624,10691.96276,8952.689394,8601.144878,15901.23473,16163.82612,10114.47709,20362.88179,14768.32519,15197.50491,18127.12429,17118.01512,21365.44163,19739.97215,8262.512614,19081.40368,11412.10228,55593.91389,12760.18075,17495.89749,11035.64946
35281.60156,38720.06089,37550.98964,39994.37283,35326.47483,36381.82999,37875.28192,34651.94247,39839.14794,38596.32905,35343.97158,33314.51475,40318.31297,39531.16407,35322.32121,40288.68065,35017.21114,37048.61266,37274.06797,40125.04432,36092.00387,37687.89488,20793.19694,37635.41481,35127.36232,35590.11169,38179.4626,36463.9921,34463.60432,34088.42244,41437.46608,34026.8425,36085.70585,36045.70245,39208.26771,37387.6638,34774.00871,38192.62181,35666.99383,37398.58227,30535.12084,36901.83689,38640.28276,37578.98194,41218.58921,40507.58985,40688.4405,38952.33147,37518.0975,34133.12016,37126.11739
506.2299503,320.3525649,271.0629447,762.6678785,537.5935465,606.34044,533.0399209,146.4706961,431.2729757,1658.097605,583.9244795,540.0846297,594.3177862,163.2612561,605.555836,478.3785106,588.4566395,478.053113,237.1596116,460.4727535,228.1457914,196.7367483,347.2863249,188.1028105,560.4857542,521.1318139,328.2404411,148.6421638,2623.923012,1269.196021,134.3341154,882.6069039,544.0645345,617.4091417,697.8741625,196.7869295,182.202641,175.0060124,1065.589456,348.4736352,606.5198006,583.9557806,181.3946607,478.7742488,632.1223277,434.6231386,567.5278618,671.9594877,415.3038032,531.3688787,545.4486141
496667.4386,1388.156224,1184.943771,64941.30725,11320.32875,92922.82185,92344.46893,115960.2886,91143.41249,605.221941,112469.8175,83796.48045,89865.12444,116524.4051,58440.23004,93781.89157,19877.00397,4122.106824,973829.1255,66918.47311,1452.103325,112342.6061,88096.38541,122818.9096,5502.547078,132046.1064,63279.7804,2365.410413,10500.72511,86147.2517,38407.34242,4021.065743,93858.54198,5433.38079,78259.60351,119115.3977,11232.70271,138188.9479,107246.1294,675.7315671,184757.91,73882.86193,86636.83421,283829.2138,66956.2062,1845.053147,26915.48601,90139.16217,1026.561769,85159.51852,22066.08318
2062.315136,2083.254416,4966.523741,2166.547458,1659.147689,1305.73368,2508.640051,6680.852353,2178.885056,2578.312059,3147.404864,2977.08174,2212.253078,3205.86756,2615.451892,2194.180905,2768.24496,2310.492262,818.0048524,2664.792132,2373.019526,2717.605412,2574.222815,2204.760484,2257.662152,375.8508948,1864.194028,2797.1526,2053.184599,9793.673097,370.7299777,2143.548429,2025.60311,2643.825729,2215.891989,587.9460534,1172.182762,310.5922279,1515.762442,1839.088098,412.3828502,2857.616862,403.8255397,2178.08362,2599.134975,2216.824908,2265.429776,2402.05944,4126.250895,2039.289887,2694.784323
